"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\Users\rkall\OneDrive\Documents\Personal\HRI Paper\Original\Trustv5.nlogo"
"Sweep_Reliability_x_Transparency"
"02/22/2026 23:56:19:480 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","robot-reliability","robot-transparency","num-humans","num-robots","initial-tasks","initial-trust","robot-autonomy","robot-comm-frequency","collaboration-rate","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","communication-events","get-robot-utilization"
"1234","85","30","3","3","30","50","70","50","50","2000","97.25126413877655","123","100","73.13965341488277","89.78102189781022","1291","100"
"1235","100","30","3","3","30","50","70","50","50","2000","100","150","100","63.30046393412673","100","551","100"
"1236","40","50","3","3","30","50","70","50","50","2000","44.73466349918751","70","83.33333333333334","83.33333333333333","63.06306306306306","1102","100"
"1238","70","50","3","3","30","50","70","50","50","2000","80.60963961893054","98","100","79.47252973088273","80.32786885245902","1304","100"
"1237","55","50","3","3","30","50","70","50","50","2000","65.81217618414011","71","100","66.66666666666667","65.13761467889908","1221","100"
"1239","85","50","3","3","30","50","70","50","50","2000","97.46547499368971","96","100","66.66666666666667","93.20388349514563","1160","100"
"1240","100","50","3","3","30","50","70","50","50","2000","100","111","100","50","100","1405","100"
"1241","40","70","3","3","30","50","70","50","50","2000","56.43095185387861","83","66.66666666666666","56.94849368319192","70.33898305084746","1285","66.66666666666666"
"1242","55","70","3","3","30","50","70","50","50","2000","86.51152001620092","70","100","83.33333333333333","72.91666666666666","1711","100"
"1243","70","70","3","3","30","50","70","50","50","2000","83.02963012702496","109","100","73.31060000000001","90.08264462809917","685","100"
"1245","100","70","3","3","30","50","70","50","50","2000","100","117","100","66.66666666666667","100","742","100"
"1246","40","90","3","3","30","50","70","50","50","2000","62.24924282802133","61","100","83.33333333333333","58.0952380952381","1351","100"
"1244","85","70","3","3","30","50","70","50","50","2000","97.6008753945152","102","100","74.65376824943922","88.69565217391305","1019","100"
"1247","55","90","3","3","30","50","70","50","50","2000","81.09673019269077","59","100","50","65.55555555555556","1117","100"
"1248","70","90","3","3","30","50","70","50","50","2000","85.31439633995838","101","100","54.50121661480384","80.15873015873017","1361","100"
"1250","100","90","3","3","30","50","70","50","50","2000","100","115","100","73.65321683148414","100","807","100"
"1249","85","90","3","3","30","50","70","50","50","2000","97.21140014482516","111","100","66.66666666666667","91.73553719008265","1373","100"
